,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.49493234775728245,,0.7595269359954058,0.41393158802031477,0.5990303824742369,0.4524081942487551,,0.5949714572079309,0.823617051630791,0.6904518241443547,,,0.5682717302935081,,0.8569168360980055,0.6764615792362434,,0.6472330987766559,0.7427780833317508,,0.6033156032354909,0.6353280222509035,0.6010930445778446,0.6154728934118229,0.4672271207468103,,0.9415521313188352,0.5699826416965166,0.5906238422751333,0.8821608801493462,,0.6964077311717985,0.6546248112498374,0.6682821351413749,,0.7356972825191636,0.5084129604287827,,0.583072104102977,,,0.5631527421333805,,0.7948161845198782,0.7990528743886576,0.7924387910918217,0.796653093782272,0.4531956787759528,0.530626778639137,0.6814145670834043
1,0.9226160546801092,0.6318534776742287,0.3276175654708702,,0.6553125820190467,0.7710808059122679,,,,0.5927301868905088,0.8189410033124362,0.7284491444518993,0.7540667980833633,0.700605538144706,0.5125859351959827,,0.6643382556062573,0.6750435172134474,0.40583039848796754,0.45446290674917456,0.5833407873601651,0.6610967460128512,0.6894899931402035,0.5345365161134237,0.8049329218502473,0.6907307385070331,0.6087180679369834,0.6668469856968425,0.7098822857339474,0.5873876743444996,0.8171891310494026,0.8604070969307314,0.7731967632117158,,,0.5375732934746771,0.4064288273502942,0.5192399984126425,,0.41982459115144266,0.9003881058436219,0.5245606143081695,,0.5371688124990237,,0.6784079458707191,0.7528030029892674,,0.7111861541354496,0.4781261247408532
2,0.2976504116248348,0.8335644019857218,0.5581801825256875,0.5205651855670778,0.53197207088624,0.17753817158292423,0.6806026459759221,,,0.30379737646798344,0.2567364157402922,0.5758861218325977,,,,0.37849235375659995,0.4887020759241746,0.692648265768673,,0.46225031195957345,,,0.39330681319135063,0.42817301594405394,,0.5628495628839235,0.6063893632450174,0.16843824127393706,,0.6595558572535626,0.4782177077744247,0.3815124615697013,0.5131756477653671,,0.42618441990378314,0.4404477783622968,0.15128440851120709,0.4441360466189834,0.2530795500457414,0.5069098834700175,0.36951861739663583,0.2858834989116959,0.666037816808036,,0.6185929536817011,,0.41034649958871156,0.5439144012344828,0.48079237954006904,0.4128443336827918
3,0.8672736668987869,,0.22510992058555385,,0.33005103430216354,0.7808968733676179,0.4701112514510655,0.4231663466819292,,0.4037145589056127,0.6252492229291123,0.36142946624621264,,0.311082453448014,,,0.4136519952956305,0.2893152602966102,,0.30829009135629676,0.2641941408619706,0.2786345231785215,0.28780248141449993,0.2801189494628966,0.5438030546056933,0.15330345699610165,,0.3687014535705048,0.3257535186624645,,,0.4922555776130747,0.29892256838888903,0.44557713506900065,0.46811909474370744,,,,0.717427071438099,0.044962520668724214,0.59674569426647,0.23817852527214667,0.551898551298054,0.11641001724057061,,,0.6577297307034383,0.2746529857765926,,0.1237976364132557
4,0.5100405553067832,0.5368649430236839,0.5183834950025591,0.5911094591206576,0.5760832527191362,0.5245935941099831,,0.7010630818411367,0.4712102843145466,0.5149045561193332,0.5853038692974974,0.5635176407004985,0.544901995977186,0.48342363954144096,0.6050738689047448,,0.6375296673111601,,0.611479968671201,0.3936668384343009,,,0.5127713627545425,0.5411944233154047,0.5125978965022683,,,,0.5069877481102564,0.5537198218896527,,,,,0.5245718844360032,0.44285022121001977,0.3312111953206242,0.525216883607996,,0.5213295873952503,,0.388097562289795,0.5058823001230565,0.5615668436738191,0.5485275152814103,0.4940785147391371,0.5303524188175752,0.5715185690655387,,0.487459039324968
5,0.46224229805794176,0.5137176411852017,,0.46701698335666636,,0.527549669039721,0.24393353096640713,,0.48780562125649285,0.7524443834973533,0.3831711884452871,0.3446287817894276,0.394806305076703,0.589573909182249,0.8117829379386141,0.5657544596061985,0.390555570871724,0.5693248355764582,0.5681893810617944,0.7765679920163712,0.588809581170546,0.284873325110927,,,0.4317864599030046,0.6064940227630523,,,,0.7575442289729332,,0.49321361384327705,0.4466714824860011,,0.6539621700359673,0.6390994158861163,,0.6388684030048033,,0.7884292169537771,0.3761976386916345,0.638943333717562,0.11495979196699144,,,0.5966994765518624,0.5736695870218772,0.6683407005676788,,
6,0.3058446554190941,,0.5001965150856753,0.0,0.0,0.227784786485871,0.1259156088125816,0.25293137015371,,0.3201154727412693,0.10221402748639886,,,0.07102156025788037,,0.24684920336501354,0.0,0.13529048047994102,,0.5900142703672808,,0.04476107980608789,0.0,,,,,0.05073555081389789,0.0,0.6822930525340024,,,,,0.2962039090673806,0.10028226582065636,0.7074005612697929,0.06760753869682874,0.18404743946146082,0.25455398131947576,,0.0,0.17438179109200802,0.1579095660871246,0.040753041787906064,0.5597745074292813,,,,
7,,0.8914980963504666,0.8025912401193688,,0.7353495296657653,0.3736012359527222,,0.6996184866569692,0.7263987443856129,,,0.6090642511782671,0.5700055998935148,0.6967084913679135,,,,0.727748177656985,,0.7346502341467529,,0.683476328629118,0.5539017529241397,0.6393859083160858,0.4864456750743072,0.7372876199368181,0.8957117433422555,0.5909929430567993,0.6606154205724686,0.912949748996682,0.7140692293846849,0.6549214684248247,0.6272631164110168,,0.8106148229016116,0.738202805417107,0.44561909161156527,0.5554689397053464,0.47616067348485613,,0.5231461390420338,0.5875496667649168,,0.7787753201141888,0.7271280617315227,0.836605225508241,0.7456735404474111,0.4762261568141445,0.5607544107561104,0.5988333499123368
8,,,,,,0.4420960989969852,0.3470785136539047,0.6232899371712722,0.681867422004766,0.6423265901251904,,0.4568969816037642,0.45189475755587794,0.46695216416263824,0.6868065993500817,0.555756137583334,0.4101169571581446,0.6281472036932997,0.6061054673311059,0.5903887729448264,,0.4213046329894611,0.4742661192753368,0.6292160357861748,0.3512181959516511,0.6219246936173765,,0.5198520896024005,0.6319305930943182,0.639472144969845,,,0.547486893936462,0.46141870353815817,0.6300091538020542,0.5888613288748368,0.5155528789576128,0.6364421365951568,0.5802262987966635,0.7302130655165496,0.5268333020512608,0.5245285184822197,,0.6608557757561254,0.5864569986820638,0.5345497898023461,0.4701130434677306,0.6509088959291818,0.4317928916138949,0.5759291115966574
9,0.3753907690303942,0.5567726208704377,0.494794705951629,0.7228000163002888,0.53149310773236,0.46149096053634253,,,0.46378743586084226,0.35734942717367485,,0.5174350379284411,0.5010676403903175,0.376029995776943,,0.5304939956049686,0.7500672384001476,0.5996471303478197,0.6155460322185885,,0.5522518631752261,0.6213592932853789,0.4420649790582652,,0.43313685030266263,,0.4950048259334645,0.31398019802683064,0.6529620473416683,,,0.34491039998865186,0.5397773511226464,0.4636726887448955,0.37544096982270464,0.3647464107569537,,0.4848068844589299,0.4445487066404541,,0.5033549765763838,0.32853787289076153,0.5318474509497165,0.49747354243814784,0.49007572031428825,,0.4754540274102139,0.6940371406061406,,0.39314206416259356
